Zotu1	d:Fungi(1.0000),p:Ascomycota(0.6100),c:Leotiomycetes(0.0732),o:Helotiales(0.0081),f:Myxotrichaceae(0.0008),g:Oidiodendron(0.0001)	+	d:Fungi
Zotu282	d:Fungi(1.0000),p:Ascomycota(0.7000),c:Saccharomycetes(0.3220),o:Saccharomycetales(0.1481),f:Metschnikowiaceae(0.0622),g:Metschnikowia(0.0261),s:Metschnikowia_lochheadii_SH3313669.08FU(0.0050)	+	d:Fungi
Zotu283	d:Fungi(1.0000),p:Ascomycota(0.8300),c:Xylonomycetes(0.1079),o:Symbiotaphrinales(0.0140),f:Symbiotaphrinaceae(0.0018),g:Symbiotaphrina(0.0002),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0000)	+	d:Fungi,p:Ascomycota
Zotu284	d:Fungi(1.0000),p:Ascomycota(0.4700),c:Saccharomycetes(0.1175),o:Saccharomycetales(0.0294),f:Metschnikowiaceae(0.0059),g:Metschnikowia(0.0012)	+	d:Fungi
Zotu285	d:Fungi(1.0000),p:Ascomycota(0.7200),c:Saccharomycetes(0.3600),o:Saccharomycetales(0.1800),f:Metschnikowiaceae(0.0846),g:Metschnikowia(0.0398),s:Metschnikowia_lochheadii_SH3313669.08FU(0.0060)	+	d:Fungi
Zotu286	d:Fungi(1.0000),p:Ascomycota(0.5600),c:Saccharomycetes(0.2184),o:Saccharomycetales(0.0852),f:Metschnikowiaceae(0.0298),g:Metschnikowia(0.0104),s:Metschnikowia_lochheadii_SH3313669.08FU(0.0017)	+	d:Fungi
Zotu287	d:Fungi(1.0000),p:Ascomycota(0.6700),c:Xylonomycetes(0.0938),o:Symbiotaphrinales(0.0122),f:Symbiotaphrinaceae(0.0016),g:Symbiotaphrina(0.0002),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0000)	+	d:Fungi
Zotu288	d:Fungi(1.0000),p:Ascomycota(0.6500),c:Xylonomycetes(0.0845),o:Symbiotaphrinales(0.0110),f:Symbiotaphrinaceae(0.0014),g:Symbiotaphrina(0.0002),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0000)	+	d:Fungi
Zotu289	d:Fungi(1.0000),p:Ascomycota(0.7100),c:Xylonomycetes(0.1065),o:Symbiotaphrinales(0.0160),f:Symbiotaphrinaceae(0.0024),g:Symbiotaphrina(0.0004),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0001)	+	d:Fungi
Zotu290	d:Fungi(1.0000),p:Ascomycota(0.7200),c:Saccharomycetes(0.2664),o:Saccharomycetales(0.0986),f:Metschnikowiaceae(0.0365),g:Metschnikowia(0.0135)	+	d:Fungi
Zotu291	d:Fungi(1.0000),p:Ascomycota(0.6100),c:Leotiomycetes(0.0976),o:Helotiales(0.0156),f:Myxotrichaceae(0.0017),g:Oidiodendron(0.0002)	+	d:Fungi
Zotu292	d:Fungi(1.0000),p:Ascomycota(0.7400),c:Leotiomycetes(0.1332),o:Helotiales(0.0240),f:Myxotrichaceae(0.0034),g:Oidiodendron(0.0005)	+	d:Fungi
Zotu293	d:Fungi(1.0000),p:Ascomycota(0.6600),c:Xylonomycetes(0.0858),o:Symbiotaphrinales(0.0112),f:Symbiotaphrinaceae(0.0015),g:Symbiotaphrina(0.0002),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0000)	+	d:Fungi
Zotu294	d:Fungi(1.0000),p:Ascomycota(0.5700),c:Saccharomycetes(0.1881),o:Saccharomycetales(0.0621),f:Metschnikowiaceae(0.0186),g:Metschnikowia(0.0056),s:Metschnikowia_lochheadii_SH3313669.08FU(0.0006)	+	d:Fungi
Zotu295	d:Fungi(1.0000),p:Ascomycota(0.6500),c:Saccharomycetes(0.3445),o:Saccharomycetales(0.1826),f:Metschnikowiaceae(0.0949),g:Metschnikowia(0.0494),s:Metschnikowia_lochheadii_SH3313669.08FU(0.0084)	+	d:Fungi
Zotu296	d:Fungi(1.0000),p:Ascomycota(0.5400),c:Xylonomycetes(0.0594),o:Symbiotaphrinales(0.0065),f:Symbiotaphrinaceae(0.0007),g:Symbiotaphrina(0.0001),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0000)	+	d:Fungi
Zotu297	d:Fungi(1.0000),p:Ascomycota(0.5700),c:Leotiomycetes(0.0627),o:Helotiales(0.0063),f:Myxotrichaceae(0.0006),g:Oidiodendron(0.0001)	+	d:Fungi
Zotu298	d:Fungi(1.0000),p:Ascomycota(0.7900),c:Leotiomycetes(0.1896),o:Helotiales(0.0455),f:Myxotrichaceae(0.0105),g:Oidiodendron(0.0024)	+	d:Fungi
Zotu299	d:Fungi(1.0000),p:Ascomycota(0.6400),c:Saccharomycetes(0.2368),o:Saccharomycetales(0.0876),f:Metschnikowiaceae(0.0315),g:Metschnikowia(0.0114),s:Metschnikowia_lochheadii_SH3313669.08FU(0.0014)	+	d:Fungi
Zotu300	d:Fungi(1.0000),p:Ascomycota(0.5200),c:Saccharomycetes(0.1144),o:Saccharomycetales(0.0252),f:Metschnikowiaceae(0.0043),g:Metschnikowia(0.0007)	+	d:Fungi
Zotu301	d:Fungi(1.0000),p:Chytridiomycota(0.1500)	+	d:Fungi
Zotu302	d:Fungi(1.0000),p:Ascomycota(0.6000),c:Xylonomycetes(0.0720),o:Symbiotaphrinales(0.0086),f:Symbiotaphrinaceae(0.0010),g:Symbiotaphrina(0.0001),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0000)	+	d:Fungi
Zotu303	d:Fungi(1.0000),p:Ascomycota(0.7400),c:Saccharomycetes(0.3626),o:Saccharomycetales(0.1777),f:Metschnikowiaceae(0.0817),g:Metschnikowia(0.0376)	+	d:Fungi
Zotu304	d:Fungi(1.0000),p:Ascomycota(0.5500),c:Saccharomycetes(0.1760),o:Saccharomycetales(0.0563),f:Metschnikowiaceae(0.0169),g:Metschnikowia(0.0051)	+	d:Fungi
Zotu305	d:Fungi(1.0000),p:Ascomycota(0.6300),c:Saccharomycetes(0.1449),o:Saccharomycetales(0.0333),f:Metschnikowiaceae(0.0070),g:Metschnikowia(0.0015)	+	d:Fungi
Zotu306	d:Fungi(1.0000),p:Ascomycota(0.7000),c:Xylonomycetes(0.0840),o:Symbiotaphrinales(0.0101),f:Symbiotaphrinaceae(0.0012),g:Symbiotaphrina(0.0001),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0000)	+	d:Fungi
Zotu307	d:Fungi(1.0000),p:Ascomycota(0.6400),c:Leotiomycetes(0.1088),o:Helotiales(0.0185),f:Myxotrichaceae(0.0028),g:Oidiodendron(0.0004)	+	d:Fungi
Zotu308	d:Fungi(1.0000),p:Ascomycota(0.6800),c:Saccharomycetes(0.2176),o:Saccharomycetales(0.0696),f:Metschnikowiaceae(0.0209),g:Metschnikowia(0.0063)	+	d:Fungi
Zotu309	d:Fungi(1.0000),p:Ascomycota(0.6000),c:Leotiomycetes(0.1080),o:Helotiales(0.0184),f:Myxotrichaceae(0.0029),g:Oidiodendron(0.0005)	+	d:Fungi
Zotu310	d:Fungi(1.0000),p:Ascomycota(0.7200),c:Leotiomycetes(0.1656),o:Helotiales(0.0381),f:Myxotrichaceae(0.0080),g:Oidiodendron(0.0017)	+	d:Fungi
Zotu311	d:Fungi(1.0000),p:Ascomycota(0.6800),c:Saccharomycetes(0.2312),o:Saccharomycetales(0.0786),f:Metschnikowiaceae(0.0236),g:Metschnikowia(0.0071)	+	d:Fungi
Zotu312	d:Fungi(1.0000),p:Ascomycota(0.5600),c:Xylonomycetes(0.0616),o:Symbiotaphrinales(0.0068),f:Symbiotaphrinaceae(0.0007),g:Symbiotaphrina(0.0001),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0000)	+	d:Fungi
Zotu313	d:Fungi(1.0000),p:Ascomycota(0.6900),c:Saccharomycetes(0.1863),o:Saccharomycetales(0.0503),f:Metschnikowiaceae(0.0136),g:Metschnikowia(0.0037)	+	d:Fungi
Zotu314	d:Fungi(1.0000),p:Ascomycota(0.5800),c:Xylonomycetes(0.0696),o:Symbiotaphrinales(0.0084),f:Symbiotaphrinaceae(0.0010),g:Symbiotaphrina(0.0001),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0000)	+	d:Fungi
Zotu315	d:Fungi(1.0000),p:Ascomycota(0.5800),c:Saccharomycetes(0.2030),o:Saccharomycetales(0.0710),f:Metschnikowiaceae(0.0220),g:Metschnikowia(0.0068)	+	d:Fungi
Zotu316	d:Fungi(1.0000),p:Ascomycota(0.5500),c:Saccharomycetes(0.1210),o:Saccharomycetales(0.0266),f:Metschnikowiaceae(0.0051),g:Metschnikowia(0.0009)	+	d:Fungi
Zotu317	d:Fungi(1.0000),p:Ascomycota(0.6600),c:Xylonomycetes(0.0660),o:Symbiotaphrinales(0.0066),f:Symbiotaphrinaceae(0.0007),g:Symbiotaphrina(0.0001),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0000)	+	d:Fungi
Zotu318	d:Fungi(1.0000),p:Ascomycota(0.5800),c:Leotiomycetes(0.0638),o:Helotiales(0.0064),f:Myxotrichaceae(0.0006),g:Oidiodendron(0.0001)	+	d:Fungi
Zotu319	d:Fungi(1.0000),p:Ascomycota(0.6000),c:Xylonomycetes(0.1140),o:Symbiotaphrinales(0.0217),f:Symbiotaphrinaceae(0.0041),g:Symbiotaphrina(0.0008),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0001)	+	d:Fungi
Zotu320	d:Fungi(1.0000),p:Ascomycota(0.7700),c:Xylonomycetes(0.1848),o:Symbiotaphrinales(0.0444),f:Symbiotaphrinaceae(0.0106),g:Symbiotaphrina(0.0026),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0006)	+	d:Fungi
Zotu321	d:Fungi(1.0000),p:Ascomycota(0.5500),c:Leotiomycetes(0.1210),o:Helotiales(0.0266),f:Myxotrichaceae(0.0053),g:Oidiodendron(0.0011)	+	d:Fungi
Zotu322	d:Fungi(1.0000),p:Ascomycota(0.7100),c:Saccharomycetes(0.1775),o:Saccharomycetales(0.0444),f:Metschnikowiaceae(0.0106),g:Metschnikowia(0.0026),s:Metschnikowia_lochheadii_SH3313669.08FU(0.0002)	+	d:Fungi
Zotu323	d:Fungi(1.0000),p:Basidiomycota(0.3800),c:Cystobasidiomycetes(0.0304),o:Cystobasidiales(0.0024)	+	d:Fungi
Zotu324	d:Fungi(1.0000),p:Ascomycota(0.7200),c:Leotiomycetes(0.1008),o:Helotiales(0.0141),f:Myxotrichaceae(0.0014),g:Oidiodendron(0.0001)	+	d:Fungi
Zotu325	d:Fungi(1.0000),p:Ascomycota(0.7800),c:Saccharomycetes(0.3432),o:Saccharomycetales(0.1510),f:Metschnikowiaceae(0.0544),g:Metschnikowia(0.0196),s:Metschnikowia_lochheadii_SH3313669.08FU(0.0023)	+	d:Fungi
Zotu326	d:Fungi(1.0000),p:Ascomycota(0.6500),c:Leotiomycetes(0.1170),o:Helotiales(0.0211),f:Myxotrichaceae(0.0038),g:Oidiodendron(0.0007)	+	d:Fungi
Zotu327	d:Fungi(1.0000),p:Ascomycota(0.5900),c:Saccharomycetes(0.2065),o:Saccharomycetales(0.0723),f:Metschnikowiaceae(0.0231),g:Metschnikowia(0.0074),s:Metschnikowia_lochheadii_SH3313669.08FU(0.0008)	+	d:Fungi
Zotu328	d:Fungi(1.0000),p:Ascomycota(0.7200),c:Saccharomycetes(0.3672),o:Saccharomycetales(0.1873),f:Metschnikowiaceae(0.0936),g:Metschnikowia(0.0468),s:Metschnikowia_cerradonensis_SH3227875.08FU(0.0066)	+	d:Fungi
Zotu329	d:Fungi(1.0000),p:Ascomycota(0.5800),c:Saccharomycetes(0.2146),o:Saccharomycetales(0.0794),f:Metschnikowiaceae(0.0238),g:Metschnikowia(0.0071)	+	d:Fungi
Zotu330	d:Fungi(1.0000),p:Basidiomycota(0.2900),c:Ustilaginomycetes(0.0290),o:Ustilaginales(0.0029),f:Ustilaginaceae(0.0003),g:Pseudozyma(0.0000)	+	d:Fungi
Zotu331	d:Fungi(1.0000),p:Ascomycota(0.6300),c:Saccharomycetes(0.2331),o:Saccharomycetales(0.0862),f:Metschnikowiaceae(0.0285),g:Metschnikowia(0.0094),s:Metschnikowia_lochheadii_SH3313669.08FU(0.0015)	+	d:Fungi
Zotu332	d:Fungi(1.0000),p:Ascomycota(0.6600),c:Leotiomycetes(0.1122),o:Helotiales(0.0180),f:Myxotrichaceae(0.0025),g:Oidiodendron(0.0004)	+	d:Fungi
Zotu333	d:Fungi(1.0000),p:Ascomycota(0.7000),c:Saccharomycetes(0.2310),o:Saccharomycetales(0.0762),f:Metschnikowiaceae(0.0252),g:Metschnikowia(0.0083),s:Metschnikowia_cerradonensis_SH3227875.08FU(0.0011)	+	d:Fungi
Zotu334	d:Fungi(1.0000),p:Basidiomycota(0.3000),c:Ustilaginomycetes(0.0510),o:Ustilaginales(0.0087),f:Ustilaginaceae(0.0015),g:Pseudozyma(0.0003)	+	d:Fungi
Zotu335	d:Fungi(1.0000),p:Ascomycota(0.6700),c:Saccharomycetes(0.3082),o:Saccharomycetales(0.1418),f:Metschnikowiaceae(0.0638),g:Metschnikowia(0.0287),s:Metschnikowia_lochheadii_SH3313669.08FU(0.0040)	+	d:Fungi
Zotu336	d:Fungi(1.0000),p:Ascomycota(0.7800),c:Xylonomycetes(0.1326),o:Symbiotaphrinales(0.0225),f:Symbiotaphrinaceae(0.0038),g:Symbiotaphrina(0.0007),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0001)	+	d:Fungi
Zotu337	d:Fungi(1.0000),p:Ascomycota(0.7300),c:Saccharomycetes(0.3285),o:Saccharomycetales(0.1478),f:Metschnikowiaceae(0.0562),g:Metschnikowia(0.0213)	+	d:Fungi
Zotu338	d:Fungi(1.0000),p:Ascomycota(0.6400),c:Saccharomycetes(0.2496),o:Saccharomycetales(0.0973),f:Metschnikowiaceae(0.0370),g:Metschnikowia(0.0141)	+	d:Fungi
Zotu339	d:Fungi(1.0000),p:Ascomycota(0.6300),c:Xylonomycetes(0.0504),o:Symbiotaphrinales(0.0040),f:Symbiotaphrinaceae(0.0003),g:Symbiotaphrina(0.0000),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0000)	+	d:Fungi
Zotu340	d:Fungi(1.0000),p:Ascomycota(0.5600),c:Saccharomycetes(0.2128),o:Saccharomycetales(0.0809),f:Metschnikowiaceae(0.0291),g:Metschnikowia(0.0105)	+	d:Fungi
Zotu341	d:Fungi(1.0000),p:Ascomycota(0.6800),c:Xylonomycetes(0.1156),o:Symbiotaphrinales(0.0197),f:Symbiotaphrinaceae(0.0033),g:Symbiotaphrina(0.0006),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0001)	+	d:Fungi
Zotu342	d:Fungi(1.0000),p:Ascomycota(0.5900),c:Xylonomycetes(0.1003),o:Symbiotaphrinales(0.0171),f:Symbiotaphrinaceae(0.0029),g:Symbiotaphrina(0.0005),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0001)	+	d:Fungi
Zotu343	d:Fungi(1.0000),p:Ascomycota(0.6200),c:Xylonomycetes(0.0620),o:Symbiotaphrinales(0.0062),f:Symbiotaphrinaceae(0.0006),g:Symbiotaphrina(0.0001),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0000)	+	d:Fungi
Zotu344	d:Fungi(1.0000),p:Basidiomycota(0.2600),c:Ustilaginomycetes(0.0286),o:Ustilaginales(0.0031),f:Ustilaginaceae(0.0003),g:Pseudozyma(0.0000)	+	d:Fungi
Zotu345	d:Fungi(1.0000),p:Basidiomycota(0.4300),c:Ustilaginomycetes(0.0516),o:Ustilaginales(0.0062),f:Ustilaginaceae(0.0007),g:Pseudozyma(0.0001)	+	d:Fungi
Zotu346	d:Fungi(1.0000),p:Basidiomycota(0.2900),c:Ustilaginomycetes(0.0406),o:Ustilaginales(0.0057),f:Ustilaginaceae(0.0008),g:Pseudozyma(0.0001)	+	d:Fungi
Zotu347	d:Fungi(1.0000),p:Ascomycota(0.6400),c:Saccharomycetes(0.1920),o:Saccharomycetales(0.0576),f:Metschnikowiaceae(0.0173),g:Metschnikowia(0.0052)	+	d:Fungi
Zotu348	d:Fungi(1.0000),p:Ascomycota(0.5000),c:Saccharomycetes(0.1150),o:Saccharomycetales(0.0265),f:Metschnikowiaceae(0.0045),g:Metschnikowia(0.0008),s:Metschnikowia_lochheadii_SH3313669.08FU(0.0001)	+	d:Fungi
Zotu349	d:Fungi(1.0000),p:Ascomycota(0.6700),c:Xylonomycetes(0.1005),o:Symbiotaphrinales(0.0151),f:Symbiotaphrinaceae(0.0023),g:Symbiotaphrina(0.0003),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0001)	+	d:Fungi
Zotu350	d:Fungi(1.0000),p:Ascomycota(0.6600),c:Saccharomycetes(0.2442),o:Saccharomycetales(0.0904),f:Metschnikowiaceae(0.0289),g:Metschnikowia(0.0093),s:Metschnikowia_lochheadii_SH3313669.08FU(0.0014)	+	d:Fungi
Zotu351	d:Fungi(1.0000),p:Ascomycota(0.6000),c:Leotiomycetes(0.0840),o:Helotiales(0.0118),f:Myxotrichaceae(0.0016),g:Oidiodendron(0.0002)	+	d:Fungi
Zotu352	d:Fungi(1.0000),p:Ascomycota(0.7800),c:Saccharomycetes(0.2262),o:Saccharomycetales(0.0656),f:Metschnikowiaceae(0.0190),g:Metschnikowia(0.0055)	+	d:Fungi
Zotu353	d:Fungi(1.0000),p:Ascomycota(0.8100),c:Saccharomycetes(0.3807),o:Saccharomycetales(0.1789),f:Metschnikowiaceae(0.0823),g:Metschnikowia(0.0379)	+	d:Fungi,p:Ascomycota
Zotu354	d:Fungi(1.0000),p:Ascomycota(0.4900),c:Saccharomycetes(0.1078),o:Saccharomycetales(0.0237),f:Metschnikowiaceae(0.0047),g:Metschnikowia(0.0009)	+	d:Fungi
Zotu355	d:Fungi(1.0000),p:Ascomycota(0.5400),c:Saccharomycetes(0.1782),o:Saccharomycetales(0.0588),f:Metschnikowiaceae(0.0182),g:Metschnikowia(0.0057)	+	d:Fungi
Zotu356	d:Fungi(1.0000),p:Ascomycota(0.6500),c:Xylonomycetes(0.1105),o:Symbiotaphrinales(0.0188),f:Symbiotaphrinaceae(0.0032),g:Symbiotaphrina(0.0005),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0001)	+	d:Fungi
Zotu357	d:Fungi(1.0000),p:Ascomycota(0.6700),c:Saccharomycetes(0.3283),o:Saccharomycetales(0.1609),f:Metschnikowiaceae(0.0740),g:Metschnikowia(0.0340),s:Metschnikowia_kamakouana_SH3313676.08FU(0.0065)	+	d:Fungi
Zotu358	d:Fungi(1.0000),p:Ascomycota(0.8100),c:Saccharomycetes(0.3726),o:Saccharomycetales(0.1714),f:Metschnikowiaceae(0.0788),g:Metschnikowia(0.0363)	+	d:Fungi,p:Ascomycota
Zotu359	d:Fungi(1.0000),p:Ascomycota(0.6400),c:Saccharomycetes(0.3200),o:Saccharomycetales(0.1600),f:Metschnikowiaceae(0.0736),g:Metschnikowia(0.0339),s:Metschnikowia_borealis_SH3313675.08FU(0.0041)	+	d:Fungi
Zotu360	d:Fungi(1.0000),p:Ascomycota(0.7700),c:Saccharomycetes(0.3388),o:Saccharomycetales(0.1491),f:Metschnikowiaceae(0.0626),g:Metschnikowia(0.0263),s:Metschnikowia_lochheadii_SH3313669.08FU(0.0042)	+	d:Fungi
Zotu361	d:Fungi(1.0000),p:Ascomycota(0.7300),c:Xylonomycetes(0.1533),o:Symbiotaphrinales(0.0322),f:Symbiotaphrinaceae(0.0068),g:Symbiotaphrina(0.0014),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0003)	+	d:Fungi
Zotu362	d:Fungi(1.0000),p:Ascomycota(0.5200),c:Leotiomycetes(0.0624),o:Helotiales(0.0069),f:Myxotrichaceae(0.0006),g:Oidiodendron(0.0001)	+	d:Fungi
Zotu363	d:Fungi(1.0000),p:Ascomycota(0.6400),c:Xylonomycetes(0.0896),o:Symbiotaphrinales(0.0125),f:Symbiotaphrinaceae(0.0018),g:Symbiotaphrina(0.0002),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0000)	+	d:Fungi
Zotu364	d:Fungi(1.0000),p:Ascomycota(0.4300),c:Saccharomycetes(0.0903),o:Saccharomycetales(0.0190),f:Metschnikowiaceae(0.0034),g:Metschnikowia(0.0006)	+	d:Fungi
Zotu365	d:Fungi(1.0000),p:Ascomycota(0.7100),c:Xylonomycetes(0.1065),o:Symbiotaphrinales(0.0160),f:Symbiotaphrinaceae(0.0024),g:Symbiotaphrina(0.0004),s:Symbiotaphrina_buchneri_SH1641879.08FU(0.0001)	+	d:Fungi
Zotu366	d:Fungi(1.0000),p:Ascomycota(0.7100),c:Leotiomycetes(0.1562),o:Helotiales(0.0344),f:Myxotrichaceae(0.0069),g:Oidiodendron(0.0014)	+	d:Fungi
Zotu367	d:Fungi(1.0000),p:Ascomycota(0.5900),c:Saccharomycetes(0.2183),o:Saccharomycetales(0.0808),f:Metschnikowiaceae(0.0258),g:Metschnikowia(0.0083)	+	d:Fungi
Zotu368	d:Fungi(1.0000),p:Ascomycota(0.5500),c:Saccharomycetes(0.1595),o:Saccharomycetales(0.0463),f:Metschnikowiaceae(0.0116),g:Metschnikowia(0.0029)	+	d:Fungi
Zotu369	d:Fungi(1.0000),p:Ascomycota(0.6300),c:Saccharomycetes(0.1827),o:Saccharomycetales(0.0530),f:Metschnikowiaceae(0.0132),g:Metschnikowia(0.0033),s:Metschnikowia_lochheadii_SH3313669.08FU(0.0003)	+	d:Fungi
Zotu370	d:Fungi(1.0000),p:Ascomycota(0.6000),c:Saccharomycetes(0.1980),o:Saccharomycetales(0.0653),f:Metschnikowiaceae(0.0189),g:Metschnikowia(0.0055)	+	d:Fungi
Zotu371	d:Fungi(1.0000),p:Ascomycota(0.6200),c:Saccharomycetes(0.1364),o:Saccharomycetales(0.0300),f:Metschnikowiaceae(0.0060),g:Metschnikowia(0.0012)	+	d:Fungi
Zotu372	d:Fungi(1.0000),p:Ascomycota(0.7400),c:Leotiomycetes(0.1406),o:Helotiales(0.0267),f:Myxotrichaceae(0.0045),g:Oidiodendron(0.0008)	+	d:Fungi
Zotu373	d:Fungi(1.0000),p:Ascomycota(0.5600),c:Saccharomycetes(0.1456),o:Saccharomycetales(0.0379),f:Metschnikowiaceae(0.0087),g:Metschnikowia(0.0020)	+	d:Fungi
Zotu374	d:Fungi(1.0000),p:Ascomycota(0.7100),c:Saccharomycetes(0.2414),o:Saccharomycetales(0.0821),f:Metschnikowiaceae(0.0263),g:Metschnikowia(0.0084)	+	d:Fungi
Zotu375	d:Fungi(1.0000),p:Ascomycota(0.4700),c:Leotiomycetes(0.0423),o:Helotiales(0.0038),f:Myxotrichaceae(0.0003),g:Oidiodendron(0.0000)	+	d:Fungi
Zotu376	d:Fungi(1.0000),p:Ascomycota(0.6100),c:Saccharomycetes(0.1647),o:Saccharomycetales(0.0445),f:Metschnikowiaceae(0.0116),g:Metschnikowia(0.0030)	+	d:Fungi
